variable,wind_speed,wind_speed,pressure,temperature,roughness_length
height,10,100,0,2,0
time,,,,,
2015-07-20 06:00:00+00:00,8.15224,12.621831,101120.57,280.3014,0.0918688
2015-07-20 07:00:00+00:00,7.7353334,12.062395,101250.8,280.43036,0.09184253
2015-07-20 08:00:00+00:00,7.285814,11.472351,101280.72,279.24283,0.09179
2015-07-20 09:00:00+00:00,6.1573296,10.033395,101336.67,278.83356,0.091737464
2015-07-20 10:00:00+00:00,6.0441566,10.41293,101338.984,278.65396,0.09283285
2015-07-20 11:00:00+00:00,6.490183,11.022157,101442.03,278.66434,0.0923285
2015-07-20 12:00:00+00:00,6.838015,11.552419,101499.45,278.81516,0.09186618
2015-07-20 13:00:00+00:00,6.543777,11.253516,101529.164,278.9792,0.09149054
2015-07-20 14:00:00+00:00,6.0209513,10.726171,101540.23,279.3194,0.091235735
2015-07-20 15:00:00+00:00,5.840572,10.589309,101595.75,279.27908,0.09105974
2015-07-20 16:00:00+00:00,5.6410365,10.413737,101574.47,279.37982,0.090920515
2015-07-20 17:00:00+00:00,4.9635205,9.630677,101606.29,278.96768,0.09081544
2015-07-20 18:00:00+00:00,4.21024,8.444709,101664.24,277.74448,0.09075502
2015-07-20 19:00:00+00:00,4.286334,7.243969,101674.88,276.85745,0.0907235
2015-07-20 20:00:00+00:00,4.1515994,6.492083,101722.82,277.66794,0.09071037
2015-07-20 21:00:00+00:00,3.2134414,5.872135,101738.305,278.50546,0.09068935
2015-07-20 22:00:00+00:00,2.21373,5.0104527,101784.664,281.0664,0.09064995
2015-07-20 23:00:00+00:00,1.801471,4.1339993,101792.57,281.78018,0.09059478
2015-07-21 00:00:00+00:00,1.8325759,3.790931,101802.266,282.1319,0.09386782
2015-07-21 01:00:00+00:00,1.7736158,3.894439,101758.33,282.5308,0.09544392
2015-07-21 02:00:00+00:00,1.9740914,4.393601,101727.664,283.30154,0.09933689
2015-07-21 03:00:00+00:00,1.9016458,3.955847,101774.66,283.96814,0.09750599
2015-07-21 04:00:00+00:00,1.7356489,4.1362777,101841.984,283.96524,0.09664965
2015-07-21 05:00:00+00:00,2.6689405,5.8084188,101913.734,281.34616,0.09620308
2015-07-21 06:00:00+00:00,3.4756749,7.23445,102029.0,281.4204,0.09594828
2015-07-21 07:00:00+00:00,4.1507344,8.001496,102123.305,281.7186,0.09578279
2015-07-21 08:00:00+00:00,4.205549,8.0109825,102192.42,281.06757,0.09596667
2015-07-21 09:00:00+00:00,3.7592235,7.217493,102239.62,280.8379,0.09629239
2015-07-21 10:00:00+00:00,3.5384865,6.148083,102310.42,280.10568,0.096413225
2015-07-21 11:00:00+00:00,3.6302302,5.789027,102361.0,279.45984,0.09663388
2015-07-21 12:00:00+00:00,3.802645,5.6602945,102393.24,278.8232,0.096820384
2015-07-21 13:00:00+00:00,3.6646714,5.5356493,102415.37,278.81918,0.09695435
2015-07-21 14:00:00+00:00,3.2554696,5.1424317,102455.72,277.9097,0.097030535
2015-07-21 15:00:00+00:00,2.6156516,4.4080014,102498.39,277.2483,0.09706205
2015-07-21 16:00:00+00:00,2.073667,3.6339011,102513.664,277.64145,0.09710671
2015-07-21 17:00:00+00:00,1.9588362,2.9046965,102550.336,277.31277,0.0971356
2015-07-21 18:00:00+00:00,1.7098832,2.48336,102628.83,277.36917,0.09711459
2015-07-21 19:00:00+00:00,1.7210501,2.3691754,102675.19,277.28802,0.09706205
2015-07-21 20:00:00+00:00,1.8745971,2.5295343,102754.21,278.02597,0.09702265
2015-07-21 21:00:00+00:00,2.4945471,3.0577056,102809.734,278.601,0.09679937
2015-07-21 22:00:00+00:00,2.6692154,3.6874983,102891.81,282.13477,0.09608487
2015-07-21 23:00:00+00:00,2.453823,3.3810117,102908.25,282.63843,0.094808236
2015-07-22 00:00:00+00:00,1.4900789,1.4324676,102844.19,282.92395,0.09349219
2015-07-22 01:00:00+00:00,0.9630685,0.854222,102821.22,283.07938,0.09230748
2015-07-22 02:00:00+00:00,0.77171904,0.6749431,102758.11,283.57843,0.091574594
2015-07-22 03:00:00+00:00,0.64857507,0.59745586,102733.555,283.74536,0.09113854
2015-07-22 04:00:00+00:00,1.2238727,1.4274317,102751.05,283.62274,0.090944156
2015-07-22 05:00:00+00:00,2.378792,2.8310382,102750.52,280.50403,0.09092839
2015-07-22 06:00:00+00:00,2.518932,4.358849,102751.16,280.2617,0.09109388
2015-07-22 07:00:00+00:00,2.8245685,5.5572433,102755.055,280.43552,0.09138021
2015-07-22 08:00:00+00:00,3.1840277,6.2561746,102754.0,279.5272,0.0917611
2015-07-22 09:00:00+00:00,3.591335,6.851929,102677.72,279.83286,0.09221029
2015-07-22 10:00:00+00:00,3.8495326,7.1894803,102684.77,279.57843,0.09267786
2015-07-22 11:00:00+00:00,3.947018,7.4499874,102616.71,279.77124,0.093140185
2015-07-22 12:00:00+00:00,4.1855836,7.8349867,102578.78,279.81213,0.09356311
2015-07-22 13:00:00+00:00,4.4052305,8.143998,102493.016,279.80292,0.09393087
2015-07-22 14:00:00+00:00,4.4860234,8.37281,102494.805,279.54504,0.094282866
2015-07-22 15:00:00+00:00,4.085213,7.741299,102432.016,279.13174,0.09466638
2015-07-22 16:00:00+00:00,3.3094099,6.378584,102427.164,278.46344,0.09503676
2015-07-22 17:00:00+00:00,2.7268724,5.261848,102410.94,277.30817,0.09535986
2015-07-22 18:00:00+00:00,2.5236454,4.7402954,102415.68,276.7354,0.09561992
2015-07-22 19:00:00+00:00,2.5615191,4.653658,102379.33,276.3129,0.09583533
2015-07-22 20:00:00+00:00,2.6259663,4.697509,102370.9,276.21103,0.09599294
2015-07-22 21:00:00+00:00,2.730783,4.223565,102373.85,276.3319,0.09586159
2015-07-22 22:00:00+00:00,2.9461427,4.742159,102321.17,280.26285,0.094871275
2015-07-22 23:00:00+00:00,2.7464511,3.7376556,102314.95,280.793,0.09353684
2015-07-23 00:00:00+00:00,2.3510566,3.1671803,102237.41,281.37323,0.09224444
2015-07-23 01:00:00+00:00,2.0407696,2.7543356,102115.086,282.09103,0.09133818
2015-07-23 02:00:00+00:00,1.9462287,2.69224,102022.68,283.64865,0.09086798
2015-07-23 03:00:00+00:00,2.1870756,3.0113907,101953.77,284.1771,0.09061843
2015-07-23 04:00:00+00:00,2.2651618,3.6308045,101953.56,284.2047,0.09052123
2015-07-23 05:00:00+00:00,2.225173,4.410213,101900.56,281.33524,0.090513356
2015-07-23 06:00:00+00:00,2.6678383,4.579638,101898.14,280.72162,0.0907235
2015-07-23 07:00:00+00:00,2.519503,4.125456,101919.32,280.06656,0.090870604
2015-07-23 08:00:00+00:00,2.2852607,3.915149,101963.78,278.64532,0.09094678
2015-07-23 09:00:00+00:00,2.3552094,4.0324845,101944.5,278.41104,0.0910072
2015-07-23 10:00:00+00:00,2.744902,4.305133,101987.38,278.4525,0.09101245
2015-07-23 11:00:00+00:00,3.191636,5.0606685,102024.68,278.5164,0.09107024
2015-07-23 12:00:00+00:00,3.3908882,5.1716523,102038.59,278.7426,0.09113066
2015-07-23 13:00:00+00:00,3.2300434,5.2411127,102059.766,278.8727,0.09115955
2015-07-23 14:00:00+00:00,2.9351642,5.4310474,102040.06,278.8514,0.09120421
2015-07-23 15:00:00+00:00,2.6539779,4.3532295,102021.836,278.64648,0.09121998
2015-07-23 16:00:00+00:00,1.9453164,3.3284113,102061.35,278.71442,0.093799524
2015-07-23 17:00:00+00:00,1.9249159,3.9622102,102091.375,278.62347,0.09464011
2015-07-23 18:00:00+00:00,2.5825357,3.934512,102185.15,278.2263,0.09463486
2015-07-23 19:00:00+00:00,1.9829443,3.1172326,102283.13,278.90897,0.09465062
2015-07-23 20:00:00+00:00,1.3618873,2.4013712,102386.7,278.60446,0.09466901
2015-07-23 21:00:00+00:00,1.0061846,2.0176463,102475.1,278.89804,0.09466113
2015-07-23 22:00:00+00:00,0.79563814,1.2620778,102571.93,282.49164,0.094072714
2015-07-23 23:00:00+00:00,0.36029416,0.8986051,102643.055,283.02237,0.093124434
2015-07-24 00:00:00+00:00,0.8760195,1.3704636,102647.69,283.52777,0.09211309
2015-07-24 01:00:00+00:00,1.6789263,2.2741063,102606.914,283.72867,0.0912909
2015-07-24 02:00:00+00:00,2.350002,3.1776788,102553.39,283.98538,0.09080756
2015-07-24 03:00:00+00:00,2.9081488,3.9773219,102584.16,284.1034,0.09056327
2015-07-24 04:00:00+00:00,2.7492194,4.230926,102588.69,284.06427,0.090463445
2015-07-24 05:00:00+00:00,2.6025033,4.905889,102644.734,281.27075,0.090442434
2015-07-24 06:00:00+00:00,2.9286194,5.6206903,102658.86,280.97717,0.090555385
2015-07-24 07:00:00+00:00,3.255275,6.182337,102708.27,281.15506,0.09075502
2015-07-24 08:00:00+00:00,3.5371325,6.5945425,102714.59,279.94278,0.0909967
2015-07-24 09:00:00+00:00,3.7932484,6.9758096,102721.44,280.14542,0.091351315
2015-07-24 10:00:00+00:00,4.055043,7.3226247,102710.91,279.73328,0.0915851
2015-07-24 11:00:00+00:00,4.1971073,7.6098714,102679.51,279.9992,0.09211047
2015-07-24 12:00:00+00:00,4.550758,8.110755,102654.22,280.1742,0.09265685
2015-07-24 13:00:00+00:00,4.876468,8.507135,102608.07,280.2617,0.09326628
2015-07-24 14:00:00+00:00,5.0380187,8.772391,102562.98,279.93933,0.09393875
2015-07-24 15:00:00+00:00,5.029025,8.844572,102514.41,280.0113,0.094598085
2015-07-24 16:00:00+00:00,4.8158584,8.689036,102434.75,279.97617,0.0952653
2015-07-24 17:00:00+00:00,4.7009077,8.555744,102408.83,279.76147,0.09581168
2015-07-24 18:00:00+00:00,4.6247487,8.454207,102371.64,279.63254,0.0962635
2015-07-24 19:00:00+00:00,4.630011,8.538734,102329.07,279.50012,0.09665489
2015-07-24 20:00:00+00:00,4.696506,8.712817,102354.89,279.914,0.09692546
2015-07-24 21:00:00+00:00,4.9897633,8.76686,102300.836,280.0913,0.09670743
2015-07-24 22:00:00+00:00,6.2956777,10.300866,102240.25,283.61526,0.09506566
2015-07-24 23:00:00+00:00,6.432971,9.787194,102183.15,284.1034,0.09321374
2015-07-25 00:00:00+00:00,6.614899,9.448151,102029.63,284.22427,0.09166916
2015-07-25 01:00:00+00:00,6.47887,9.1260195,101931.54,284.40445,0.09084171
2015-07-25 02:00:00+00:00,6.246276,8.774683,101764.86,284.99677,0.09049497
2015-07-25 03:00:00+00:00,5.891535,8.514653,101694.69,284.9444,0.09036362
2015-07-25 04:00:00+00:00,5.5732327,8.716956,101612.93,284.76593,0.09031634
2015-07-25 05:00:00+00:00,5.3787136,9.174282,101569.2,282.07086,0.090305835
2015-07-25 06:00:00+00:00,5.627185,9.86921,101510.94,282.05936,0.09031634
2015-07-25 07:00:00+00:00,5.8385744,10.39438,101434.445,282.17218,0.090332106
2015-07-25 08:00:00+00:00,5.8671184,10.567738,101425.28,281.10266,0.09033736
2015-07-25 09:00:00+00:00,5.7175016,10.34324,101335.83,281.0572,0.09033473
2015-07-25 10:00:00+00:00,5.446586,10.036755,101257.23,280.60648,0.090332106
2015-07-25 11:00:00+00:00,5.536206,10.159339,101166.62,280.71817,0.090326846
2015-07-25 12:00:00+00:00,5.7724633,10.371002,101041.76,280.85574,0.09032422
2015-07-25 13:00:00+00:00,6.275312,10.899938,100998.984,281.13434,0.0903216
2015-07-25 14:00:00+00:00,6.720059,11.129071,100889.195,281.99893,0.09031897
2015-07-25 15:00:00+00:00,6.975487,11.095772,100806.17,282.02713,0.09031634
2015-07-25 16:00:00+00:00,6.9080744,10.894721,100713.34,282.30746,0.09030846
2015-07-25 17:00:00+00:00,7.0162015,11.076034,100673.1,282.88538,0.09030058
2015-07-25 18:00:00+00:00,7.569511,11.837327,100606.41,283.17148,0.09034523
2015-07-25 19:00:00+00:00,8.175719,12.701432,100541.71,283.17722,0.09090476
2015-07-25 20:00:00+00:00,8.90119,13.806022,100520.95,284.49078,0.09134081
2015-07-25 21:00:00+00:00,9.159765,14.186641,100491.14,284.35666,0.09140386
2015-07-25 22:00:00+00:00,8.635979,13.462465,100474.38,285.72437,0.09154308
2015-07-25 23:00:00+00:00,8.088156,12.909945,100426.13,286.54807,0.0911832
2015-07-26 00:00:00+00:00,7.8630524,11.73082,100292.42,286.8894,0.09072088
2015-07-26 01:00:00+00:00,7.6221347,11.216104,100278.625,287.17896,0.090442434
2015-07-26 02:00:00+00:00,6.9594073,10.198973,100301.17,287.91922,0.09032422
2015-07-26 03:00:00+00:00,5.924363,8.722111,100334.05,288.20816,0.09027694
2015-07-26 04:00:00+00:00,5.2051783,8.154998,100379.03,288.11722,0.09025592
2015-07-26 05:00:00+00:00,4.3406467,7.6803684,100447.625,285.61902,0.09024279
2015-07-26 06:00:00+00:00,4.108422,7.3536406,100487.555,285.01117,0.09042667
2015-07-26 07:00:00+00:00,4.184135,7.357691,100546.875,284.38718,0.0904976
2015-07-26 08:00:00+00:00,4.384111,7.6140504,100582.805,282.2971,0.0904976
2015-07-26 09:00:00+00:00,4.3468804,7.5305805,100605.984,281.95288,0.090489715
2015-07-26 10:00:00+00:00,4.380943,7.474389,100623.16,281.57928,0.0904004
2015-07-26 11:00:00+00:00,4.193685,7.6620183,100639.59,280.98294,0.09039515
2015-07-26 12:00:00+00:00,3.6694703,6.802066,100660.875,280.68936,0.09038989
2015-07-26 13:00:00+00:00,3.1474197,5.789148,100704.08,280.52762,0.090397775
2015-07-26 14:00:00+00:00,2.7016163,4.691744,100684.266,279.7845,0.09040566
2015-07-26 15:00:00+00:00,2.4071145,3.642082,100675.2,279.61182,0.090442434
2015-07-26 16:00:00+00:00,2.262238,2.9969573,100668.25,279.38675,0.09049497
2015-07-26 17:00:00+00:00,2.3815048,3.0335934,100633.484,279.5053,0.09055801
2015-07-26 18:00:00+00:00,2.9612298,4.607075,100622.21,279.50415,0.09061317
2015-07-26 19:00:00+00:00,3.2930841,6.098806,100591.02,279.6095,0.09061843
2015-07-26 20:00:00+00:00,3.2086272,6.404814,100591.02,280.45856,0.09061317
2015-07-26 21:00:00+00:00,3.6182036,6.9475713,100531.39,281.05835,0.0905869
2015-07-26 22:00:00+00:00,4.21058,7.925887,100399.16,283.45755,0.090513356
2015-07-26 23:00:00+00:00,4.7276645,8.507984,100304.44,283.72348,0.09045031
2015-07-27 00:00:00+00:00,5.035522,8.701304,100210.24,284.08038,0.09038201
2015-07-27 01:00:00+00:00,5.0815015,8.667049,100091.4,284.39697,0.090326846
2015-07-27 02:00:00+00:00,5.1353717,8.808051,99919.76,285.44748,0.09029007
2015-07-27 03:00:00+00:00,5.432494,9.248323,99835.37,285.7877,0.09027168
2015-07-27 04:00:00+00:00,5.6375723,9.680515,99718.516,286.00122,0.09026381
2015-07-27 05:00:00+00:00,5.9415083,10.196031,99643.82,285.38876,0.09030321
2015-07-27 06:00:00+00:00,6.2785473,10.752015,99585.555,285.3525,0.090531744
2015-07-27 07:00:00+00:00,6.0713134,10.468229,99535.61,285.18097,0.09056327
2015-07-27 08:00:00+00:00,5.843352,10.205285,99480.086,284.62375,0.0910072
2015-07-27 09:00:00+00:00,5.5294485,9.7777,99417.6,284.55585,0.09334245
2015-07-27 10:00:00+00:00,5.1995487,9.451273,99341.53,284.22485,0.09248085
2015-07-27 11:00:00+00:00,4.933165,9.117136,99266.625,284.22543,0.09231799
2015-07-27 12:00:00+00:00,4.7606893,8.916132,99193.19,284.19724,0.09215513
2015-07-27 13:00:00+00:00,4.8670855,9.065489,99175.06,284.0982,0.0919765
2015-07-27 14:00:00+00:00,4.5268006,8.415003,99137.766,283.48056,0.09199752
2015-07-27 15:00:00+00:00,4.605415,8.370565,99077.92,283.23248,0.09184253
2015-07-27 16:00:00+00:00,4.9031634,8.754842,99045.89,282.8094,0.0917217
2015-07-27 17:00:00+00:00,4.923218,8.81502,99034.195,282.03748,0.09165603
2015-07-27 18:00:00+00:00,4.8294516,8.463125,99055.055,281.78824,0.09160349
2015-07-27 19:00:00+00:00,4.23352,7.6883035,99073.18,281.26788,0.09154045
2015-07-27 20:00:00+00:00,3.6198606,6.8032956,99125.96,280.75156,0.091485284
2015-07-27 21:00:00+00:00,3.647147,5.940959,99212.26,280.56332,0.09138021
2015-07-27 22:00:00+00:00,3.1777632,5.359851,99261.77,282.62924,0.09109651
2015-07-27 23:00:00+00:00,2.9491055,4.0851755,99230.27,283.60953,0.09077078
2015-07-28 00:00:00+00:00,2.9349265,3.8665702,99234.695,283.815,0.0905081
2015-07-28 01:00:00+00:00,3.2123554,4.196383,99202.35,283.9733,0.090489715
2015-07-28 02:00:00+00:00,3.5428443,4.6863627,99175.8,283.42703,0.09126726
2015-07-28 03:00:00+00:00,3.809348,5.143497,99209.09,283.3948,0.09973617
2015-07-28 04:00:00+00:00,3.5311408,5.280172,99257.875,283.08453,0.10142785
2015-07-28 05:00:00+00:00,3.5537333,5.895561,99312.24,281.5062,0.10176409
2015-07-28 06:00:00+00:00,3.4379828,5.9375496,99382.31,281.51367,0.101774596
2015-07-28 07:00:00+00:00,3.5100384,6.2048817,99465.86,281.63513,0.101774596
2015-07-28 08:00:00+00:00,3.8669,6.5594926,99544.04,281.2581,0.101777226
2015-07-28 09:00:00+00:00,4.166713,6.8877683,99622.22,281.20975,0.101777226
2015-07-28 10:00:00+00:00,4.6086507,7.676412,99690.07,280.53455,0.10178248
2015-07-28 11:00:00+00:00,5.2548504,8.452806,99741.695,280.58002,0.10179035
2015-07-28 12:00:00+00:00,4.9723535,8.024673,99814.5,280.74695,0.10179035
2015-07-28 13:00:00+00:00,4.57442,7.655065,99854.44,280.5708,0.10178773
2015-07-28 14:00:00+00:00,4.214835,7.312842,99923.87,280.01303,0.10178511
2015-07-28 15:00:00+00:00,3.8213344,6.9512763,99975.29,279.52374,0.10178248
2015-07-28 16:00:00+00:00,3.5763664,6.7102656,99991.72,279.32056,0.10177985
2015-07-28 17:00:00+00:00,3.2700405,6.3366957,100062.945,278.9297,0.101771966
2015-07-28 18:00:00+00:00,3.2958956,5.782577,100137.23,278.407,0.10176672
2015-07-28 19:00:00+00:00,3.3285816,5.115781,100206.13,278.62634,0.10176409
2015-07-28 20:00:00+00:00,3.167996,4.807182,100326.04,279.2998,0.10176146
2015-07-28 21:00:00+00:00,2.9638174,5.028124,100440.88,279.1116,0.10151979
2015-07-28 22:00:00+00:00,3.67924,6.2702394,100588.49,282.11807,0.10102858
2015-07-28 23:00:00+00:00,4.290385,6.5063977,100617.57,282.35522,0.09869069
2015-07-29 00:00:00+00:00,6.170529,8.786942,100685.84,282.39438,0.09738253
2015-07-29 01:00:00+00:00,8.581803,11.804544,100732.31,282.08643,0.09390985
2015-07-29 02:00:00+00:00,9.928371,13.631564,100780.46,281.6449,0.09186618
2015-07-29 03:00:00+00:00,10.261266,14.231221,100901.42,281.18097,0.09113066
2015-07-29 04:00:00+00:00,9.982453,13.990887,100983.07,280.94208,0.09087323
2015-07-29 05:00:00+00:00,9.399463,13.405805,101101.5,279.57727,0.09075239
2015-07-29 06:00:00+00:00,9.024012,12.932835,101216.45,279.88004,0.0906158
2015-07-29 07:00:00+00:00,8.5314865,12.344608,101362.27,280.27032,0.090531744
2015-07-29 08:00:00+00:00,8.055114,11.697184,101472.586,279.5157,0.090442434
2015-07-29 09:00:00+00:00,7.2105637,10.619401,101540.55,279.70334,0.090371504
2015-07-29 10:00:00+00:00,5.781716,8.942562,101648.33,278.8825,0.090329476
2015-07-29 11:00:00+00:00,5.2944727,8.403547,101668.24,278.78003,0.09031109
2015-07-29 12:00:00+00:00,4.646414,7.6520753,101702.91,278.75815,0.09029795
2015-07-29 13:00:00+00:00,4.208619,7.013701,101725.664,278.5469,0.09029007
2015-07-29 14:00:00+00:00,3.740134,6.3895593,101723.766,277.82852,0.090284824
2015-07-29 15:00:00+00:00,3.4916804,5.9830456,101729.04,277.45724,0.09029007
2015-07-29 16:00:00+00:00,3.4379842,5.7676315,101686.79,277.45035,0.0903216
2015-07-29 17:00:00+00:00,3.2175746,5.2804303,101690.9,276.59323,0.09031897
2015-07-29 18:00:00+00:00,3.0685909,4.947012,101703.016,276.34686,0.09032422
2015-07-29 19:00:00+00:00,2.8710861,4.5044184,101743.05,275.7367,0.0904109
2015-07-29 20:00:00+00:00,2.8184564,4.225381,101777.4,276.0107,0.09049497
2015-07-29 21:00:00+00:00,2.6934898,3.655223,101833.03,275.75745,0.090484455
2015-07-29 22:00:00+00:00,2.1599174,3.255679,101806.9,279.00684,0.09036625
2015-07-29 23:00:00+00:00,1.8742101,2.29615,101782.24,279.9566,0.09031897
2015-07-30 00:00:00+00:00,1.1247914,1.3284272,101726.41,280.65082,0.090279564
2015-07-30 01:00:00+00:00,1.2331,1.4646745,101654.76,280.915,0.09024805
2015-07-30 02:00:00+00:00,1.9206867,2.2135308,101540.97,281.68808,0.09022703
2015-07-30 03:00:00+00:00,2.4252946,2.8143706,101525.375,281.7963,0.09021652
2015-07-30 04:00:00+00:00,2.836886,3.4403656,101520.945,281.6823,0.090213895
2015-07-30 05:00:00+00:00,2.699198,4.341553,101564.77,278.5659,0.090213895
2015-07-30 06:00:00+00:00,3.0075285,5.052654,101542.86,277.97934,0.09021652
2015-07-30 07:00:00+00:00,3.0690424,5.342456,101565.305,278.0369,0.090240166
2015-07-30 08:00:00+00:00,3.1290848,5.545774,101557.82,277.07965,0.0903216
2015-07-30 09:00:00+00:00,3.0915132,5.59206,101552.13,277.12167,0.09047658
2015-07-30 10:00:00+00:00,3.3331244,5.95697,101546.445,277.24255,0.0906841
2015-07-30 11:00:00+00:00,3.090175,5.672592,101495.34,277.28687,0.09095992
2015-07-30 12:00:00+00:00,2.9886417,5.5603724,101493.234,277.21835,0.09127251
2015-07-30 13:00:00+00:00,2.8622193,5.488765,101457.414,277.09747,0.09160349
2015-07-30 14:00:00+00:00,2.9502552,5.6476326,101437.81,276.54373,0.09192397
2015-07-30 15:00:00+00:00,2.831767,5.51553,101382.5,276.59152,0.092278585
2015-07-30 16:00:00+00:00,2.7415986,5.376114,101301.9,276.4315,0.09261482
2015-07-30 17:00:00+00:00,2.6524763,5.2105775,101274.19,276.08438,0.09290902
2015-07-30 18:00:00+00:00,2.5987406,5.102722,101260.49,275.7557,0.09320323
2015-07-30 19:00:00+00:00,2.5198183,4.998084,101240.58,275.38098,0.09343439
2015-07-30 20:00:00+00:00,2.5618804,4.9604006,101243.32,275.87485,0.09362616
2015-07-30 21:00:00+00:00,2.8550167,4.7797174,101248.164,276.26398,0.09353947
2015-07-30 22:00:00+00:00,2.890049,5.0268784,101224.04,279.93704,0.09296682
2015-07-30 23:00:00+00:00,3.0276418,4.333565,101124.05,280.73715,0.092097335
2015-07-31 00:00:00+00:00,3.2629569,4.4307384,101064.09,281.26904,0.09124887
2015-07-31 01:00:00+00:00,3.2441638,4.329994,100989.19,281.813,0.09072876
2015-07-31 02:00:00+00:00,3.4226515,4.4802513,100844.52,283.3902,0.09047133
2015-07-31 03:00:00+00:00,3.5172286,4.604455,100812.39,283.80753,0.09035575
2015-07-31 04:00:00+00:00,3.310647,5.004903,100744.85,283.95718,0.09031372
2015-07-31 05:00:00+00:00,3.0349975,5.403725,100731.89,281.79916,0.09030321
2015-07-31 06:00:00+00:00,3.371938,5.733994,100672.47,280.97662,0.09041354
2015-07-31 07:00:00+00:00,3.6295073,5.6839137,100705.97,280.27896,0.090531744
2015-07-31 08:00:00+00:00,3.669373,5.265018,100673.836,278.9648,0.090602666
2015-07-31 09:00:00+00:00,3.2470727,4.64847,100687.01,278.4761,0.09065258
2015-07-31 10:00:00+00:00,3.1198945,4.7226205,100632.43,278.93314,0.09063682
2015-07-31 11:00:00+00:00,3.026748,5.0354996,100620.836,278.86984,0.090668336
2015-07-31 12:00:00+00:00,3.0681365,5.146272,100639.59,279.0851,0.09067622
2015-07-31 13:00:00+00:00,2.9931965,5.268448,100646.02,279.38098,0.09067622
2015-07-31 14:00:00+00:00,2.841201,4.5700483,100579.75,279.65036,0.09067622
2015-07-31 15:00:00+00:00,2.529666,3.8866184,100549.83,279.50473,0.09067884
2015-07-31 16:00:00+00:00,2.265338,3.6689935,100486.4,279.47827,0.09067884
2015-07-31 17:00:00+00:00,2.212123,3.5654848,100523.8,280.1126,0.090673596
2015-07-31 18:00:00+00:00,2.743865,3.9382756,100492.086,280.46027,0.09066571
2015-07-31 19:00:00+00:00,3.4463336,5.089421,100539.5,280.774,0.09065521
2015-07-31 20:00:00+00:00,3.6300814,5.8894105,100580.06,282.24298,0.090828575
2015-07-31 21:00:00+00:00,3.2111316,5.816244,100703.234,282.19406,0.09567771
2015-07-31 22:00:00+00:00,1.4319159,2.9012687,100813.016,282.6206,0.094414204
2015-07-31 23:00:00+00:00,2.1885774,3.3384306,100868.76,282.22513,0.094190925
2015-08-01 00:00:00+00:00,3.201834,4.4505806,100898.26,282.17218,0.09474781
2015-08-01 01:00:00+00:00,4.1156445,5.590287,100915.01,281.96497,0.09471892
2015-08-01 02:00:00+00:00,4.1235595,5.4871125,100845.58,282.42374,0.093486935
2015-08-01 03:00:00+00:00,3.6984503,4.827126,100858.96,282.73746,0.09230223
2015-08-01 04:00:00+00:00,3.6044097,4.851892,100902.58,282.7006,0.091784745
2015-08-01 05:00:00+00:00,3.0400195,4.9858193,100954.414,281.3859,0.091671795
2015-08-01 06:00:00+00:00,2.5715137,4.6959906,100970.85,281.11017,0.09188719
2015-08-01 07:00:00+00:00,2.3801346,4.1599665,101027.43,280.41882,0.092099965
2015-08-01 08:00:00+00:00,2.4294136,3.9520962,101070.31,280.1339,0.09228909
2015-08-01 09:00:00+00:00,1.790254,2.6702833,101096.87,280.53568,0.092370525
2015-08-01 10:00:00+00:00,0.69198394,1.2279695,101126.26,280.0424,0.09231799
2015-08-01 11:00:00+00:00,0.63115495,0.26583683,101045.555,279.3712,0.09235214
2015-08-01 12:00:00+00:00,1.1665558,2.0115116,100995.72,279.12427,0.0925439
2015-08-01 13:00:00+00:00,2.4627552,4.3436465,100909.84,279.05518,0.092872255
2015-08-01 14:00:00+00:00,3.540808,6.0816026,100836.516,279.35046,0.09324264
2015-08-01 15:00:00+00:00,4.097246,7.021767,100786.15,279.72174,0.093573615
2015-08-01 16:00:00+00:00,4.230869,7.123819,100705.87,279.8714,0.09401493
2015-08-01 17:00:00+00:00,4.2952986,6.9993234,100652.555,280.03488,0.09456131
2015-08-01 18:00:00+00:00,3.8220034,6.4309998,100629.8,279.77414,0.0950499
2015-08-01 19:00:00+00:00,3.6052241,6.416513,100629.48,279.8363,0.09526005
2015-08-01 20:00:00+00:00,3.8741758,7.442333,100634.22,280.8327,0.09524166
2015-08-01 21:00:00+00:00,5.104134,8.970288,100682.48,281.76868,0.094645366
2015-08-01 22:00:00+00:00,6.2880588,10.106922,100607.984,284.47467,0.09314807
2015-08-01 23:00:00+00:00,7.088416,11.135461,100619.79,284.90466,0.09167967
2015-08-02 00:00:00+00:00,7.5941916,10.938014,100658.45,285.18442,0.090828575
2015-08-02 01:00:00+00:00,7.349913,10.414482,100664.984,285.00714,0.09047921
2015-08-02 02:00:00+00:00,6.624375,9.756274,100634.01,285.2247,0.090326846
2015-08-02 03:00:00+00:00,5.695091,8.830711,100643.07,285.03418,0.09026906
2015-08-02 04:00:00+00:00,4.386346,7.5728908,100706.08,284.7884,0.090240166
2015-08-02 05:00:00+00:00,3.1230423,6.116678,100764.66,282.59872,0.0902244
2015-08-02 06:00:00+00:00,2.9109359,5.028635,100804.38,282.2827,0.09021915
2015-08-02 07:00:00+00:00,2.5476015,3.7904725,100904.48,282.52963,0.09022178
2015-08-02 08:00:00+00:00,1.4147398,2.410729,100925.44,281.6357,0.090261176
2015-08-02 09:00:00+00:00,0.5437999,0.93265927,100977.38,281.90106,0.09041354
